rpm,recovered_rpm,gamma_deg,phi_deg,d_mm,severity,valid,shard_file,row_in_shard,record_index,scene_index,speed_ripple_pct,speed_wander_pct
771.0588608365497,771.0588608365498,60.0,0.0,10.0,severe,1,train_waveforms_0030.npy,160,31770,1588,1.4923870387775824,1.234026352675887
1907.582393356421,1907.582393356421,0.0,30.0,1.0,clean,1,train_waveforms_0014.npy,18,14592,729,0.0,0.0
2592.551445539058,2592.551445539058,60.0,45.0,1.0,severe,1,train_waveforms_0041.npy,19,42492,2124,3.695271563932303,0.7399011775447983
2484.2434465407905,2484.2434465407905,45.0,135.0,1.0,severe,1,train_waveforms_0020.npy,168,21546,1077,2.7299534346305707,1.1166978966752363
2093.911509362933,2093.911509362933,20.0,0.0,0.0,medium,1,train_waveforms_0000.npy,3,22,1,0.5002539571617814,0.1537129943246276
2658.6482621825794,2658.6482621825794,45.0,30.0,2.5,severe,1,train_waveforms_0017.npy,210,18639,931,3.151580684628783,1.978556193143321
421.0367310086068,421.0367310086068,45.0,30.0,2.5,severe,1,train_waveforms_0005.npy,207,6027,301,1.5990087186195387,1.5919131718082118
1743.815216128389,1743.8152161283892,60.0,135.0,1.0,high,1,train_waveforms_0006.npy,139,6779,338,1.3088276228157842,0.3740576266886563
1066.9432854242964,1066.9432854242966,35.0,30.0,5.0,high,1,train_waveforms_0015.npy,247,16665,833,1.1311859669727704,0.8547267447535583
713.6293802575443,713.6293802575443,45.0,45.0,10.0,medium,1,train_waveforms_0014.npy,221,15493,774,0.399790669859315,0.2019788794056494
1770.2267357054084,1770.2267357054086,20.0,90.0,5.0,low,1,train_waveforms_0039.npy,132,40845,2042,0.1034483252594398,0.0191068112389919
2891.526291116272,2891.526291116272,0.0,90.0,2.5,high,1,train_waveforms_0029.npy,109,30484,1524,1.4377262967869937,0.622165195743456
2808.7617900991286,2808.761790099129,0.0,30.0,2.5,medium,1,train_waveforms_0032.npy,177,33782,1689,0.4215383418660471,0.2158465491164925
918.230832685156,918.2308326851562,45.0,30.0,10.0,high,1,train_waveforms_0013.npy,162,14111,705,1.2844130953832686,0.2430689733344306
2499.962528930864,2499.962528930864,45.0,135.0,5.0,severe,1,train_waveforms_0045.npy,122,47267,2363,4.121381262941017,0.8095185051907767
1787.4105262955998,1787.4105262955995,60.0,45.0,2.5,severe,1,train_waveforms_0047.npy,97,49382,2469,2.5890453699233005,2.36169399610587
2011.2714859577725,2011.2714859577725,0.0,135.0,5.0,medium,1,train_waveforms_0004.npy,74,4527,226,0.5289446708426571,0.1380011305091028
2179.6198585621314,2179.6198585621314,0.0,90.0,10.0,severe,1,train_waveforms_0014.npy,87,14908,745,4.492580591346885,1.7616582674963088
1501.0547118901345,1501.0547118901345,45.0,0.0,5.0,medium,1,train_waveforms_0044.npy,231,46615,2330,0.4925825654674713,0.0616380338811129
2913.3015956374143,2913.3015956374143,20.0,45.0,10.0,high,1,train_waveforms_0033.npy,57,34369,1718,0.997341695452488,0.3991785402548433
1089.3419880227862,1089.3419880227862,35.0,0.0,2.5,clean,1,train_waveforms_0027.npy,81,28356,1417,0.0,0.0
528.04623047809,528.04623047809,20.0,30.0,1.0,severe,1,train_waveforms_0021.npy,159,22465,1123,2.763150340137911,2.4581393105906924
2768.943639244097,2768.943639244097,35.0,135.0,5.0,severe,1,train_waveforms_0024.npy,16,24930,1246,4.252611845291804,1.173745976950438
493.052446025814,493.052446025814,0.0,90.0,1.0,medium,1,train_waveforms_0022.npy,217,23753,1187,0.5680856285642637,0.2562257563889216
2628.18432266192,2628.18432266192,60.0,135.0,1.0,severe,1,train_waveforms_0037.npy,165,38974,1948,4.180008701180968,0.6739995675901922
2016.4405637272257,2016.4405637272253,45.0,45.0,10.0,high,1,train_waveforms_0040.npy,174,42097,2104,0.6375259450765169,0.7984140459825031
1676.8052496179089,1676.805249617909,0.0,90.0,5.0,low,1,train_waveforms_0017.npy,53,18011,900,0.0847439669487245,0.010666598705802
1542.725932006003,1542.7259320060034,20.0,30.0,5.0,severe,1,train_waveforms_0047.npy,49,49168,2458,1.5490095758503568,1.424268552124082
2661.930073683346,2661.9300736833466,60.0,45.0,2.5,clean,1,train_waveforms_0015.npy,46,15793,789,0.0,0.0
1709.6784887466574,1709.6784887466572,0.0,90.0,5.0,high,1,train_waveforms_0041.npy,204,43216,2160,0.6763991722210099,0.4511821467895567
1063.5202721262997,1063.5202721262997,20.0,0.0,5.0,medium,1,train_waveforms_0004.npy,145,4844,242,0.5048456045999334,0.1715854806745325
1721.8405304396415,1721.840530439642,60.0,0.0,1.0,medium,1,train_waveforms_0038.npy,70,39579,1978,0.5874252399642645,0.0507844046613021
1541.3030696461872,1541.3030696461876,0.0,90.0,5.0,low,1,train_waveforms_0019.npy,230,20800,1040,0.0922875744631492,0.0334632819149365
643.0176914756254,643.0176914756254,0.0,30.0,1.0,medium,1,train_waveforms_0031.npy,172,32792,1639,0.3000758186233293,0.189889198562753
489.73933714177656,489.73933714177656,60.0,45.0,1.0,high,1,train_waveforms_0023.npy,102,24282,1214,1.167754362418477,0.6667829830688186
1978.7311165791127,1978.7311165791136,35.0,0.0,5.0,severe,1,train_waveforms_0006.npy,21,6326,316,1.2513450324347457,2.22928754515866
1940.6478470786103,1940.6478470786103,45.0,0.0,5.0,low,1,train_waveforms_0004.npy,94,4618,230,0.1163881548419759,0.0198035813677502
1781.8302087334316,1781.8302087334316,20.0,135.0,1.0,low,1,train_waveforms_0000.npy,122,567,28,0.1090497236872244,0.0417599975648645
2651.422463727268,2651.422463727268,45.0,135.0,1.0,medium,1,train_waveforms_0031.npy,159,32746,1637,0.239502474840823,0.2055077016312342
1773.5817411871467,1773.5817411871467,45.0,30.0,1.0,high,1,train_waveforms_0029.npy,150,30646,1532,1.2094573985588477,0.5133321896020995
1948.0951684336967,1948.0951684336967,35.0,45.0,1.0,high,1,train_waveforms_0046.npy,101,48261,2413,1.4730583054118855,0.3126348529366603
1292.712000175197,1292.712000175197,20.0,30.0,1.0,clean,1,train_waveforms_0045.npy,216,47660,2383,0.0,0.0
1986.0230929088536,1986.0230929088527,35.0,0.0,5.0,medium,1,train_waveforms_0010.npy,70,10525,526,0.5051483903827118,0.1761605631016283
2387.8849258178234,2387.8849258178234,60.0,0.0,1.0,high,1,train_waveforms_0004.npy,80,4561,228,0.861326632621304,0.6690165014784331
1943.603899624325,1943.603899624325,35.0,90.0,10.0,high,1,train_waveforms_0006.npy,193,6994,349,1.5554019377131487,0.5963506633140613
1132.1571481880892,1132.1571481880892,0.0,30.0,10.0,severe,1,train_waveforms_0042.npy,228,44453,2222,1.7157916067516918,2.23666542577677
1779.161512847793,1779.161512847793,45.0,135.0,5.0,high,1,train_waveforms_0011.npy,222,12268,613,0.8234451571912036,0.4871293778212943
657.3343229088074,657.3343229088074,0.0,135.0,5.0,severe,1,train_waveforms_0009.npy,222,10134,506,2.0606662596297123,1.277704862620468
1946.2371241539884,1946.2371241539884,45.0,45.0,1.0,severe,1,train_waveforms_0033.npy,153,34759,1737,1.2202886802844553,0.6250281571546276
2023.5617585804307,2023.5617585804307,35.0,45.0,1.0,low,1,train_waveforms_0035.npy,200,37064,1853,0.119026487582241,0.0235984788949376
401.1242605979961,401.1242605979961,20.0,135.0,2.5,medium,1,train_waveforms_0032.npy,191,33827,1691,0.5489984377354078,0.2336293306004643
2667.7911186390224,2667.791118639023,0.0,90.0,5.0,low,1,train_waveforms_0002.npy,105,2606,130,0.074361948659172,0.0757472284878705
787.78315661277,787.78315661277,0.0,135.0,5.0,high,1,train_waveforms_0011.npy,51,11531,576,0.9492727340899074,0.3381709084339546
773.7256969820792,773.725696982079,20.0,45.0,2.5,severe,1,train_waveforms_0039.npy,202,41106,2055,2.752133904669668,0.6771703095864301
2965.155894116619,2965.155894116619,45.0,45.0,5.0,medium,1,train_waveforms_0019.npy,126,20399,1019,0.4896614335714128,0.0579276357182231
2778.9172535060284,2778.9172535060284,20.0,30.0,10.0,medium,1,train_waveforms_0045.npy,28,46836,2341,0.3768472737853812,0.1744207371367558
2312.95012221632,2312.95012221632,35.0,90.0,1.0,high,1,train_waveforms_0034.npy,81,35522,1776,1.0091914079365587,0.8636870251216555
1081.3363435275885,1081.3363435275885,45.0,0.0,5.0,clean,1,train_waveforms_0030.npy,31,31213,1560,0.0,0.0
2107.9272937935666,2107.9272937935666,45.0,0.0,5.0,severe,1,train_waveforms_0013.npy,235,14407,720,3.653019987326712,1.5008223316603595
2496.320566331184,2496.320566331184,60.0,0.0,10.0,severe,1,train_waveforms_0032.npy,17,33165,1658,2.083216267566604,1.0681624510612848
512.4502335541415,512.4502335541415,45.0,30.0,2.5,severe,1,train_waveforms_0007.npy,36,7429,371,2.7261746052180005,2.259304947801509
2664.84628632474,2664.84628632474,35.0,90.0,2.5,severe,1,train_waveforms_0017.npy,16,17808,890,3.641447873816357,1.5227772217968587
2529.8839553654925,2529.8839553654925,60.0,135.0,1.0,medium,1,train_waveforms_0025.npy,115,26377,1318,0.4251430830449652,0.1295056897869395
2088.236899388831,2088.236899388831,45.0,0.0,5.0,clean,1,train_waveforms_0001.npy,183,1811,90,0.0,0.0
2877.3874590176288,2877.3874590176288,35.0,90.0,1.0,medium,1,train_waveforms_0020.npy,159,21525,1076,0.4380836896194461,0.0902663362492628
861.1332697512585,861.1332697512586,60.0,0.0,1.0,high,1,train_waveforms_0017.npy,188,18570,928,0.7519778207429566,0.6296821602482565
2391.332548429797,2391.3325484297966,20.0,135.0,5.0,clean,1,train_waveforms_0010.npy,249,11330,566,0.0,0.0
2555.2621555660894,2555.2621555660894,45.0,90.0,1.0,low,1,train_waveforms_0039.npy,244,41281,2064,0.0284989004927621,0.0650920430090229
1155.556473330731,1155.5564733307313,35.0,90.0,1.0,medium,1,train_waveforms_0016.npy,138,17332,866,0.4124353841158453,0.0748956763278509
1395.9793548062446,1395.9793548062446,35.0,0.0,1.0,severe,1,train_waveforms_0010.npy,149,10825,541,3.529804670458618,1.4301257333973287
2671.064727767167,2671.064727767168,60.0,0.0,10.0,high,1,train_waveforms_0047.npy,239,49966,2498,1.1937314838165602,0.5300464978172976
2549.979512550126,2549.979512550126,45.0,0.0,5.0,high,1,train_waveforms_0003.npy,7,3205,160,0.4136766850039205,0.5736527431434404
1178.1619723732715,1178.1619723732713,35.0,135.0,2.5,high,1,train_waveforms_0042.npy,150,44102,2205,1.0392420795032158,0.671252338709711
2554.0501267595223,2554.0501267595223,20.0,0.0,1.0,medium,1,train_waveforms_0006.npy,203,7046,352,0.2002938345462205,0.2135088216011327
1364.468474013504,1364.468474013504,35.0,0.0,2.5,severe,1,train_waveforms_0007.npy,14,7357,367,4.186652226067787,1.7466363614940676
2817.3673973242726,2817.3673973242726,0.0,90.0,10.0,medium,1,train_waveforms_0037.npy,85,38713,1935,0.3438636782906905,0.2871572543463644
1300.9135452994578,1300.9135452994578,20.0,0.0,0.0,high,1,train_waveforms_0004.npy,10,4233,211,1.4643722181254826,0.6736057513163145
1813.300114874812,1813.3001148748112,45.0,135.0,1.0,severe,1,train_waveforms_0042.npy,111,43954,2197,1.401393320109574,1.9594626788100105
1916.718690915892,1916.718690915892,60.0,45.0,1.0,medium,1,train_waveforms_0043.npy,168,45285,2264,0.4717958586292633,0.2336480531640152
1179.0544820044852,1179.0544820044852,0.0,135.0,5.0,high,1,train_waveforms_0043.npy,126,45133,2256,1.6126745051548088,0.7404950807605435
1295.7888146798882,1295.7888146798882,0.0,90.0,2.5,low,1,train_waveforms_0017.npy,30,17880,894,0.065302703714722,0.0749845850662352
2255.5965003365395,2255.59650033654,60.0,90.0,2.5,severe,1,train_waveforms_0012.npy,247,13487,674,4.089576887425742,1.9279824600419928
731.6356960160415,731.6356960160415,0.0,30.0,2.5,medium,1,train_waveforms_0043.npy,100,44999,2249,0.5815084154782827,0.14496243035259
918.2394851965224,918.2394851965224,20.0,135.0,5.0,clean,1,train_waveforms_0045.npy,231,47733,2386,0.0,0.0
2478.9638329955324,2478.9638329955324,35.0,45.0,5.0,high,1,train_waveforms_0023.npy,97,24271,1213,1.012248260766167,0.3072050476005337
518.6219178130233,518.6219178130232,45.0,135.0,10.0,low,1,train_waveforms_0044.npy,165,46353,2317,0.023671840329478,0.0649147738319577
2348.3433467870627,2348.3433467870627,35.0,90.0,10.0,high,1,train_waveforms_0001.npy,74,1388,69,1.447269548410142,0.4855463623235823
591.1340060432991,591.1340060432991,20.0,30.0,1.0,high,1,train_waveforms_0009.npy,158,9869,493,1.7029427489012274,0.3616547511046132
2505.590282269969,2505.590282269969,45.0,45.0,10.0,medium,1,train_waveforms_0042.npy,11,43499,2174,0.5519885088821364,0.0724950358870186
1766.3665859393452,1766.3665859393452,60.0,45.0,10.0,medium,1,train_waveforms_0009.npy,30,9380,469,0.4469608140724024,0.2611739329836603
1253.8714487521734,1253.8714487521734,0.0,30.0,10.0,severe,1,train_waveforms_0033.npy,124,34643,1732,2.4734239216315226,1.8875211865912944
2436.7514529848468,2436.7514529848468,0.0,30.0,10.0,high,1,train_waveforms_0021.npy,43,22044,1102,1.7700729087548388,0.7861993759716346
662.4074062216016,662.4074062216016,60.0,0.0,0.0,clean,1,train_waveforms_0043.npy,119,45105,2255,0.0,0.0
2783.816024787226,2783.816024787226,60.0,135.0,1.0,severe,1,train_waveforms_0014.npy,152,15169,758,1.2920652726149509,0.8529835540022516
1946.3441131805623,1946.3441131805623,0.0,45.0,1.0,severe,1,train_waveforms_0047.npy,195,49815,2490,2.8222852911195764,0.7802662309607975
1704.267732635824,1704.267732635824,45.0,90.0,1.0,severe,1,train_waveforms_0016.npy,178,17494,874,1.9094450741261224,1.6764241066526575
1159.4535582035082,1159.4535582035082,35.0,45.0,1.0,high,1,train_waveforms_0007.npy,102,7665,383,1.7924041202999952,0.6457965590882783
2912.645311582909,2912.645311582909,35.0,30.0,5.0,severe,1,train_waveforms_0035.npy,12,36261,1813,1.4467022423875469,0.9760134314506478
2575.968080352591,2575.968080352591,0.0,0.0,2.5,medium,1,train_waveforms_0023.npy,94,24248,1212,0.2476416879379839,0.2578659815168005
462.6599972960628,462.6599972960629,20.0,0.0,10.0,medium,1,train_waveforms_0045.npy,195,47577,2378,0.4073296529369419,0.1425876696989654
419.9990339507122,419.99903395071226,45.0,135.0,1.0,high,1,train_waveforms_0038.npy,115,39743,1987,0.9591379081874984,0.5155459653835333
2186.7915714080164,2186.7915714080164,60.0,45.0,2.5,severe,1,train_waveforms_0004.npy,85,4583,229,2.653122941654745,1.5954725692768643
2107.564996108156,2107.564996108156,0.0,45.0,5.0,medium,1,train_waveforms_0047.npy,234,49945,2497,0.4458993677804428,0.1854764707389688
2843.781989114606,2843.781989114606,60.0,135.0,1.0,severe,1,train_waveforms_0037.npy,167,38979,1948,3.1099122326863062,0.772128019767926
1602.2358529356557,1602.2358529356557,35.0,45.0,5.0,high,1,train_waveforms_0003.npy,23,3277,163,1.7746736103774734,0.5926114382261027
2501.895841378134,2501.895841378134,0.0,90.0,1.0,medium,1,train_waveforms_0020.npy,19,20947,1047,0.1904143243701507,0.2176572413279524
620.5528381829915,620.5528381829916,20.0,45.0,10.0,medium,1,train_waveforms_0010.npy,80,10561,528,0.5613698499141305,0.1235373164336815
2243.5813454467448,2243.5813454467448,0.0,30.0,1.0,clean,1,train_waveforms_0042.npy,116,43981,2199,0.0,0.0
2661.016172103297,2661.016172103297,35.0,0.0,10.0,low,1,train_waveforms_0004.npy,62,4467,223,0.119890500159201,0.0523202454736087
2272.9583411534563,2272.9583411534563,60.0,135.0,1.0,medium,1,train_waveforms_0002.npy,92,2565,128,0.3589111434306232,0.1089922617189282
2371.109763932064,2371.109763932064,20.0,90.0,5.0,low,1,train_waveforms_0031.npy,81,32451,1622,0.0990353926954105,0.068966378278385
1955.7621919432208,1955.762191943221,60.0,45.0,10.0,clean,1,train_waveforms_0019.npy,178,20591,1029,0.0,0.0
1680.7699539561363,1680.7699539561368,60.0,0.0,10.0,severe,1,train_waveforms_0026.npy,146,27567,1378,3.1496617417058395,0.7591776164944742
527.9774523572266,527.9774523572266,20.0,0.0,0.0,severe,1,train_waveforms_0045.npy,211,47634,2381,3.86751809987608,1.462521207529173
601.6106453056713,601.6106453056714,45.0,45.0,10.0,medium,1,train_waveforms_0000.npy,20,92,4,0.544089339102879,0.2640516269200732
779.5319054229652,779.5319054229652,60.0,90.0,2.5,medium,1,train_waveforms_0006.npy,61,6496,324,0.108988929349537,0.1638020507164298
2242.2967276359905,2242.2967276359905,45.0,135.0,5.0,medium,1,train_waveforms_0011.npy,223,12277,613,0.4494626006752662,0.2548006244901583
1182.9772980592434,1182.9772980592434,35.0,0.0,1.0,severe,1,train_waveforms_0037.npy,120,38837,1941,2.1117167192420734,1.7866553707378432
1457.701852990495,1457.701852990495,0.0,30.0,2.5,medium,1,train_waveforms_0043.npy,95,44986,2249,0.3296865296242156,0.2124421967586307
1610.3365174484234,1610.3365174484236,45.0,45.0,5.0,high,1,train_waveforms_0038.npy,177,39998,1999,1.064842063236215,0.3186189639558247
1063.1739249751445,1063.1739249751447,45.0,0.0,2.5,high,1,train_waveforms_0031.npy,245,33075,1653,0.9621573412493052,0.5553628837508604
813.125125213099,813.125125213099,45.0,45.0,5.0,medium,1,train_waveforms_0042.npy,172,44196,2209,0.5878339023192722,0.1574311350422089
2248.6783333506014,2248.6783333506014,20.0,0.0,10.0,high,1,train_waveforms_0017.npy,100,18173,908,0.8622189143627286,0.2657527179146529
695.5244795218375,695.5244795218376,20.0,45.0,10.0,low,1,train_waveforms_0035.npy,223,37166,1858,0.0381223478886613,0.0362902102947703
958.9089397012388,958.9089397012384,60.0,135.0,1.0,high,1,train_waveforms_0013.npy,77,13764,688,1.2295516049114277,0.7629846258484456
2647.377495408546,2647.3774954085457,35.0,135.0,2.5,severe,1,train_waveforms_0011.npy,139,11906,595,1.3691143901050935,0.8955917899067887
866.5823962429055,866.5823962429055,60.0,0.0,10.0,medium,1,train_waveforms_0030.npy,163,31775,1588,0.4175032003377062,0.1798259517480522
2460.8421332960806,2460.842133296081,45.0,135.0,1.0,medium,1,train_waveforms_0027.npy,124,28557,1427,0.3740480415105924,0.2774563580362441
1106.9288501534163,1106.9288501534163,35.0,45.0,10.0,severe,1,train_waveforms_0010.npy,76,10545,527,1.8876480002990368,1.227404825100031
2138.80732503408,2138.80732503408,60.0,0.0,0.0,high,1,train_waveforms_0013.npy,213,14306,715,1.667627177296512,0.7661992377709945
1043.8879185228006,1043.8879185228006,0.0,90.0,10.0,clean,1,train_waveforms_0023.npy,203,24716,1235,0.0,0.0
421.5452132595905,421.5452132595904,45.0,0.0,2.5,medium,1,train_waveforms_0002.npy,29,2275,113,0.3649024848177409,0.2218252213445186
1549.062061210741,1549.062061210741,60.0,135.0,2.5,high,1,train_waveforms_0018.npy,72,19135,956,1.5586133913353837,0.548197115326937
1044.9665330627304,1044.9665330627304,20.0,90.0,10.0,high,1,train_waveforms_0047.npy,79,49288,2464,1.5789023915792906,0.3538813627594385
2762.928940131153,2762.928940131153,35.0,90.0,2.5,medium,1,train_waveforms_0033.npy,117,34603,1730,0.5590518199813607,0.1283240692569741
1137.5150158640563,1137.5150158640563,45.0,135.0,1.0,low,1,train_waveforms_0022.npy,29,22951,1147,0.0400263125968137,0.0289879225012308
920.170075841261,920.170075841261,60.0,0.0,10.0,medium,1,train_waveforms_0021.npy,18,21966,1098,0.5573803635639183,0.2927776912324864
1315.3075309953883,1315.3075309953883,60.0,30.0,2.5,severe,1,train_waveforms_0041.npy,112,42839,2141,1.797659253778207,1.218200512002274
1930.787560113712,1930.787560113712,45.0,0.0,2.5,medium,1,train_waveforms_0006.npy,52,6462,323,0.2503886686812354,0.252227591092974
2799.500891223929,2799.500891223929,45.0,45.0,5.0,high,1,train_waveforms_0000.npy,175,799,39,0.6716225265806512,0.8327233836771153
988.8240214961924,988.8240214961922,20.0,90.0,10.0,clean,1,train_waveforms_0009.npy,213,10088,504,0.0,0.0
875.9705085005111,875.9705085005111,20.0,135.0,2.5,low,1,train_waveforms_0029.npy,249,31029,1551,0.0773556842736472,0.0548359418375467
1968.566502315883,1968.566502315883,20.0,45.0,2.5,severe,1,train_waveforms_0017.npy,230,18719,935,3.5664939131953464,0.7912798096940036
824.2241210483666,824.2241210483666,0.0,90.0,5.0,high,1,train_waveforms_0001.npy,27,1206,60,1.1539005964167104,0.3512771922236408
2312.3568017664484,2312.3568017664484,20.0,30.0,1.0,high,1,train_waveforms_0016.npy,36,16868,843,0.705505264305347,0.8255527140109216
2635.1126994893,2635.1126994893,45.0,45.0,5.0,medium,1,train_waveforms_0043.npy,240,45588,2279,0.5894947387578167,0.0677826713669649
840.8812732508586,840.8812732508586,0.0,30.0,10.0,severe,1,train_waveforms_0032.npy,42,33244,1662,1.8682973817406805,1.006017821010503
2629.164887046764,2629.1648870467643,0.0,30.0,2.5,medium,1,train_waveforms_0014.npy,244,15580,779,0.1701667004011193,0.0975204376640434
1530.6380351186958,1530.6380351186958,0.0,90.0,2.5,medium,1,train_waveforms_0037.npy,139,38889,1944,0.5087359807156917,0.1193988678741475
572.0036480159181,572.0036480159181,35.0,45.0,1.0,low,1,train_waveforms_0026.npy,81,27262,1363,0.1160502263534761,0.0104734980853797
1740.8487881731935,1740.848788173194,35.0,30.0,5.0,clean,1,train_waveforms_0041.npy,212,43262,2163,0.0,0.0
609.0954100760665,609.0954100760666,45.0,45.0,5.0,severe,1,train_waveforms_0030.npy,126,31582,1579,1.5886725838458675,1.80284766024628
640.0454829185417,640.0454829185418,0.0,30.0,5.0,low,1,train_waveforms_0020.npy,243,21856,1092,0.0623692563868073,0.0114960426557641
778.6557639394118,778.6557639394117,35.0,135.0,5.0,medium,1,train_waveforms_0029.npy,120,30539,1526,0.4328559864421868,0.1107581374904966
1693.938189618238,1693.938189618238,20.0,135.0,2.5,high,1,train_waveforms_0039.npy,130,40839,2041,0.9273342758556854,0.2159199420073662
692.405754223256,692.405754223256,45.0,45.0,10.0,medium,1,train_waveforms_0039.npy,87,40685,2034,0.1840396852183987,0.0601628688029874
1961.821763879229,1961.821763879229,60.0,30.0,2.5,high,1,train_waveforms_0025.npy,35,26031,1301,1.3016839349170692,0.5844823121220306
2086.589070256592,2086.589070256592,0.0,0.0,2.5,medium,1,train_waveforms_0030.npy,44,31259,1562,0.1141763519598278,0.2594616846499727
2869.858281524548,2869.858281524548,60.0,90.0,10.0,low,1,train_waveforms_0032.npy,90,33437,1671,0.0765481882956397,0.0780782196030223
597.0369895412546,597.0369895412546,20.0,0.0,0.0,clean,1,train_waveforms_0039.npy,73,40638,2031,0.0,0.0
1942.7549286338344,1942.7549286338344,45.0,0.0,0.0,medium,1,train_waveforms_0035.npy,27,36311,1815,0.2711831523217725,0.1253402188485476
1194.104001152802,1194.1040011528023,45.0,30.0,10.0,high,1,train_waveforms_0037.npy,247,39314,1965,0.5914629834446821,0.5297161987030925
2379.386178402915,2379.386178402915,0.0,135.0,5.0,high,1,train_waveforms_0047.npy,89,49336,2466,0.5295246583933192,0.5692110623015456
2680.5423477370064,2680.5423477370064,35.0,45.0,1.0,low,1,train_waveforms_0029.npy,8,30067,1503,0.0342394941625328,0.0108973281376945
2119.7696164812187,2119.7696164812187,20.0,45.0,2.5,high,1,train_waveforms_0007.npy,56,7508,375,0.9595449914783412,0.8366638583097092
2617.3655208577625,2617.365520857762,20.0,0.0,1.0,high,1,train_waveforms_0009.npy,153,9853,492,1.1463498760752049,0.412828032752068
1019.5948363599542,1019.5948363599542,0.0,0.0,0.0,severe,1,train_waveforms_0017.npy,109,18200,910,3.75513105618358,1.815477000895672
785.6690103294061,785.6690103294061,45.0,45.0,10.0,severe,1,train_waveforms_0020.npy,56,21095,1054,4.396866680141954,2.010852500068387
2297.55402317922,2297.55402317922,60.0,45.0,1.0,medium,1,train_waveforms_0010.npy,11,10291,514,0.4650412935059634,0.1263307442149074
1594.4871351739732,1594.487135173973,35.0,135.0,2.5,severe,1,train_waveforms_0041.npy,68,42700,2135,2.8526410724532463,0.7741523672165384
2123.450172664669,2123.450172664669,45.0,45.0,1.0,high,1,train_waveforms_0005.npy,40,5353,267,0.9719639352725032,0.4412180110520345
2886.8129631667266,2886.8129631667266,35.0,135.0,2.5,severe,1,train_waveforms_0029.npy,20,30111,1505,4.020195086974301,2.408807875418512
2186.84051337246,2186.84051337246,45.0,30.0,2.5,high,1,train_waveforms_0030.npy,36,31235,1561,1.044953311231718,0.8529963444894262
2753.315179222784,2753.315179222784,35.0,0.0,5.0,medium,1,train_waveforms_0007.npy,118,7723,386,0.5721750050992939,0.1539917338023592
1449.4961740264189,1449.4961740264189,35.0,0.0,1.0,severe,1,train_waveforms_0017.npy,21,17833,891,2.5170654833199624,1.658158336315534
582.6781164537178,582.678116453718,0.0,30.0,5.0,low,1,train_waveforms_0037.npy,69,38644,1932,0.0510076021177246,0.0758029571030687
1105.4159256231187,1105.4159256231187,0.0,90.0,1.0,severe,1,train_waveforms_0026.npy,244,27942,1397,2.053709308508344,2.130551757780755
675.2364588859036,675.2364588859037,60.0,30.0,2.5,severe,1,train_waveforms_0042.npy,181,44222,2211,3.382201743404296,1.4401524504691952
1021.1581606201244,1021.1581606201244,60.0,30.0,1.0,medium,1,train_waveforms_0001.npy,2,1116,55,0.2094328388918257,0.2103648757580045
2167.406780432367,2167.406780432368,60.0,45.0,2.5,medium,1,train_waveforms_0017.npy,194,18591,929,0.1193743804060556,0.2697107615115304
1159.6922821544065,1159.6922821544065,60.0,135.0,1.0,severe,1,train_waveforms_0044.npy,74,45962,2298,3.123989483309126,2.2990272650461496
820.3411820950519,820.3411820950517,20.0,30.0,10.0,high,1,train_waveforms_0022.npy,52,23032,1151,0.7022507515482783,0.6895110019485945
1113.429004693912,1113.4290046939118,35.0,135.0,2.5,severe,1,train_waveforms_0029.npy,18,30102,1505,1.932322450571951,1.1991956132463089
2832.051843078874,2832.0518430788743,20.0,0.0,10.0,severe,1,train_waveforms_0044.npy,124,46168,2308,1.9158218960912752,2.426308449460288
1507.9817550907355,1507.9817550907353,20.0,0.0,0.0,high,1,train_waveforms_0009.npy,149,9830,491,1.0324131943553088,0.2706998892104668
1668.3369790011975,1668.336979001198,0.0,90.0,5.0,medium,1,train_waveforms_0028.npy,47,29213,1460,0.5813630684106967,0.2287117728170966
2114.0153743564083,2114.0153743564083,0.0,90.0,2.5,low,1,train_waveforms_0037.npy,137,38885,1944,0.0363153601277146,0.0264074383810608
570.1720503024843,570.1720503024843,60.0,135.0,2.5,high,1,train_waveforms_0032.npy,9,33128,1656,0.8132800928661135,0.4720259506165812
1778.417632436823,1778.4176324368225,20.0,135.0,5.0,low,1,train_waveforms_0038.npy,0,39327,1966,0.0678063714340558,0.0160699888435436
2013.1673829836784,2013.1673829836784,0.0,0.0,0.0,low,1,train_waveforms_0032.npy,135,33602,1680,0.053072417013255,0.0347933115745153
2835.921182469705,2835.9211824697054,35.0,30.0,5.0,high,1,train_waveforms_0045.npy,163,47462,2373,1.0932080560159665,0.2893417030943405
1867.784529010192,1867.784529010192,0.0,135.0,1.0,high,1,train_waveforms_0028.npy,71,29296,1464,0.9193615820287836,0.2693836277787686
2684.726947183517,2684.726947183517,45.0,45.0,10.0,medium,1,train_waveforms_0045.npy,224,47689,2384,0.1785796596952686,0.0819540332375059
482.6642186515754,482.6642186515754,20.0,0.0,10.0,clean,1,train_waveforms_0017.npy,101,18174,908,0.0,0.0
1655.316531173495,1655.316531173495,0.0,30.0,2.5,high,1,train_waveforms_0016.npy,62,16984,849,0.4106707299482269,0.2691259609483401
1257.4020171532927,1257.402017153293,0.0,30.0,10.0,severe,1,train_waveforms_0019.npy,193,20648,1032,3.507647266088157,1.0802099630459816
